gene h2 se p
OLA1 0.006991 0.014296 0.2937
RCBTB2 0.006990 0.013822 0.3274
GTPBP1 0.006989 0.011146 0.2082
EXOC5 0.006983 0.015190 0.3079
TRMT1 0.006982 0.013641 0.2842
TALDO1 0.006970 0.015175 0.3242
PIK3R2 0.006961 0.016058 0.3273
GPD1 0.006960 0.009650 0.1721
ZNF20 0.006949 0.011752 0.2381
OR2B6 0.006949 0.010424 0.1811
DNAJC16 0.006947 0.014186 0.2912
SAP130 0.006937 0.012229 0.2474
PAN2 0.006937 0.010849 0.2105
EIF3A 0.006922 0.014288 0.2994
FAM102B 0.006896 0.013371 0.285
GP1BA 0.006895 0.014801 0.3114
DOT1L 0.006883 0.019101 0.3594
SGTA 0.006870 0.019408 0.3634
BUD31 0.006817 0.009855 0.1707
TECR 0.006791 0.016460 0.3398
SPAG6 0.006773 0.008915 0.1331
FBXL20 0.006741 0.012048 0.2572
PRKCG 0.006739 0.020320 0.3677
VPS35 0.006714 0.009127 0.1275
TMEM42 0.006704 0.010022 0.1739
COL4A4 0.006694 0.015502 0.3275
ZNF789 0.006678 0.010943 0.2504
PBX1 0.006651 0.015592 0.3172
PTPN13 0.006641 0.010557 0.2023
RNF25 0.006633 0.011746 0.2459
CNTNAP3 0.006627 0.012179 0.2686
SDPR 0.006624 0.015109 0.3404
DCDC2B 0.006616 0.012123 0.3133
HIRA 0.006614 0.016910 0.3579
TMTC3 0.006611 0.011654 0.2666
COMMD3 0.006604 0.008672 0.1276
PBRM1 0.006593 0.010930 0.265
DHX29 0.006592 0.013290 0.2889
KPNA4 0.006590 0.009226 0.1385
FNDC3A 0.006583 0.012714 0.2979
ALG2 0.006573 0.013967 0.3069
DEDD 0.006572 0.013812 0.2965
EDARADD 0.006566 0.015544 0.3144
NOLC1 0.006562 0.010448 0.2228
ARID4B 0.006546 0.014167 0.2887
C11orf30 0.006522 0.013443 0.2996
DCTPP1 0.006520 0.009509 0.1769
CTDSP2 0.006517 0.010857 0.2117
CPSF7 0.006510 0.013219 0.2982
DFNB59 0.006496 0.012383 0.2896
CS 0.006476 0.010943 0.2337
LCOR 0.006474 0.013214 0.2837
OXCT1 0.006468 0.010715 0.2336
LANCL1 0.006457 0.010392 0.2162
FBXL12 0.006450 0.009728 0.1747
KIAA0195 0.006442 0.012513 0.2739
RNF135 0.006440 0.010718 0.2108
UPF1 0.006437 0.011857 0.2554
NKIRAS2 0.006435 0.011128 0.257
HIPK3 0.006405 0.012194 0.2564
TRAFD1 0.006403 0.009256 0.1415
RNF113A 0.006384 0.012486 0.2905
C15orf33 0.006384 0.012486 0.2905
GABPB1 0.006364 0.010926 0.2558
B3GNT8 0.006352 0.012685 0.2975
CCBP2 0.006349 0.013533 0.3148
UBQLN4 0.006343 0.011810 0.2867
MRPL33 0.006328 0.009558 0.1742
ZNF689 0.006327 0.008504 0.1226
AMMECR1L 0.006325 0.012555 0.2787
NSUN5 0.006315 0.010134 0.2257
HIAT1 0.006301 0.010568 0.2249
FAR1 0.006283 0.013617 0.3187
IDE 0.006282 0.012154 0.2821
NGDN 0.006262 0.018936 0.3808
PSMA1 0.006252 0.011011 0.2361
NOL8 0.006242 0.011503 0.265
NOL3 0.006227 0.009229 0.1818
HIC2 0.006227 0.013001 0.2946
CCDC85B 0.006207 0.011595 0.2942
SLC25A36 0.006204 0.014478 0.331
C19orf55 0.006199 0.012797 0.2815
C5orf24 0.006197 0.014534 0.3379
PTPN4 0.006191 0.014206 0.3151
RHBDL2 0.006188 0.016055 0.3574
FAM32A 0.006182 0.014585 0.3463
KIF18B 0.006180 0.010737 0.2398
ZNF830 0.006179 0.014939 0.3294
FAM129A 0.006176 0.011091 0.247
PRKAA1 0.006172 0.010899 0.2538
ACBD5 0.006165 0.012921 0.3055
TRAIP 0.006161 0.008109 0.1151
F12 0.006156 0.015258 0.3451
BTAF1 0.006151 0.011122 0.2594
CCDC39 0.006147 0.010047 0.2056
ZBTB43 0.006141 0.012355 0.2825
MTA1 0.006132 0.009115 0.1659
TAS2R40 0.006130 0.011961 0.29
UBXN1 0.006126 0.012850 0.3074
SS18L2 0.006117 0.011939 0.2797
GCA 0.006113 0.010086 0.2262
EXO1 0.006112 0.016774 0.3491
RAB7A 0.006101 0.012331 0.3086
C15orf63 0.006101 0.009992 0.2512
NAP1L2 0.006082 0.011350 0.2618
MSL1 0.006082 0.011350 0.2618
B4GALT2 0.006063 0.009688 0.2016
HMHA1 0.006060 0.019782 0.3821
PSMA3 0.006059 0.011944 0.2654
MRPS5 0.006049 0.008705 0.1839
PPIB 0.006043 0.009361 0.2001
TRIM40 0.006035 0.010610 0.2471
ANKRD13A 0.006030 0.012396 0.3328
SLC7A6OS 0.006017 0.008619 0.1638
SEC24B 0.005992 0.012771 0.3035
FAM53B 0.005989 0.015713 0.3413
DYNC1I2 0.005986 0.011338 0.2603
CMTM4 0.005980 0.012145 0.2908
HIVEP2 0.005977 0.013200 0.3069
PEX1 0.005972 0.010364 0.2213
MBD6 0.005970 0.012031 0.3121
FAM135A 0.005966 0.010736 0.2389
ARL6IP6 0.005945 0.010366 0.2265
MORN2 0.005928 0.010073 0.2223
ANKRD17 0.005912 0.012288 0.3309
C19orf46 0.005901 0.012620 0.2954
THRAP3 0.005896 0.012225 0.311
KCNH4 0.005889 0.010106 0.2432
C11orf68 0.005889 0.009853 0.2349
RPS20 0.005886 0.011742 0.2734
SDC1 0.005872 0.014168 0.3177
MTA2 0.005856 0.012158 0.2971
IQGAP3 0.005840 0.012046 0.2859
COQ9 0.005815 0.017981 0.3755
INTS6 0.005805 0.013699 0.3252
PGD 0.005799 0.011565 0.2762
REEP2 0.005798 0.009788 0.2358
TSC22D1 0.005788 0.013702 0.3359
ZBTB10 0.005785 0.012539 0.2963
NXF3 0.005782 0.014171 0.3374
DDX54 0.005782 0.014171 0.3374
FARSB 0.005770 0.014506 0.3322
STAG3L3 0.005769 0.011475 0.315
NAA50 0.005762 0.013795 0.3368
OCIAD2 0.005743 0.009922 0.2675
YIPF4 0.005737 0.010472 0.2474
SOX13 0.005728 0.015574 0.3463
TIMM17A 0.005716 0.016184 0.3591
YPEL2 0.005715 0.008861 0.1951
RORA 0.005698 0.017096 0.3628
ECD 0.005693 0.006243 0.03418
RPL24 0.005683 0.012105 0.319
UBE2H 0.005669 0.012788 0.3107
ERI3 0.005645 0.010291 0.2445
PELP1 0.005639 0.014126 0.3355
FTL 0.005609 0.015106 0.3458
ASTL 0.005607 0.009039 0.213
CELA2B 0.005601 0.015220 0.3564
SLA2 0.005583 0.009969 0.2454
FOXJ3 0.005579 0.013480 0.3459
ZFC3H1 0.005575 0.010855 0.261
OST4 0.005566 0.008563 0.1802
FBXO8 0.005534 0.014559 0.3416
RPL5 0.005533 0.008254 0.1732
HCCS 0.005533 0.008254 0.1732
TATDN1 0.005530 0.013751 0.3181
OTUB1 0.005518 0.010899 0.2827
HAUS2 0.005497 0.010535 0.2689
SYAP1 0.005491 0.020016 0.3973
APC2 0.005491 0.020016 0.3973
C8orf83 0.005480 0.013674 0.3512
MEGF8 0.005449 0.010507 0.284
HSPA9 0.005429 0.009997 0.2827
SORBS3 0.005425 0.015275 0.354
ZBTB17 0.005413 0.012169 0.3102
ZNF283 0.005397 0.013411 0.3458
MTRNR2L1 0.005394 0.008544 0.1961
DNM1L 0.005394 0.013321 0.3462
PLRG1 0.005383 0.014443 0.3599
TRIB1 0.005376 0.015155 0.3618
PFDN2 0.005315 0.013912 0.3442
HYOU1 0.005310 0.011795 0.2972
MEIS2 0.005308 0.016688 0.3738
ZNF250 0.005303 0.007637 0.1514
LUC7L3 0.005294 0.015848 0.3696
TRIM45 0.005275 0.013007 0.3286
RBFOX3 0.005273 0.020295 0.3937
KIF21B 0.005257 0.015271 0.358
LRP5L 0.005255 0.018323 0.3957
ZC3HAV1L 0.005232 0.013853 0.3345
HDAC5 0.005217 0.010170 0.2675
C19orf38 0.005217 0.011370 0.2773
IFT80 0.005215 0.011001 0.3024
ZNF653 0.005207 0.013414 0.363
NUDT16L1 0.005172 0.014986 0.3632
GPBP1 0.005170 0.015594 0.373
SMCR7L 0.005161 0.011742 0.3185
WDR89 0.005159 0.011898 0.3294
ZBTB16 0.005155 0.014263 0.349
MSRB3 0.005140 0.011731 0.3081
FBRS 0.005139 0.008666 0.2119
ACTL6A 0.005133 0.011735 0.3184
FAM195B 0.005108 0.014345 0.3628
ALDH1A2 0.005096 0.014808 0.351
KHDRBS3 0.005090 0.012139 0.3081
PTS 0.005071 0.011455 0.3051
TRADD 0.005067 0.010558 0.3194
SRSF2 0.005065 0.014848 0.3461
DHX15 0.005033 0.014960 0.3593
UQCR11 0.005022 0.020873 0.4167
ADAM23 0.005006 0.013995 0.349
UQCRFS1 0.004996 0.013485 0.3464
PKM2 0.004981 0.010414 0.2801
TMEM135 0.004976 0.015298 0.3769
FBXO9 0.004970 0.014355 0.3547
PLAGL2 0.004967 0.011062 0.3265
PTBP1 0.004958 0.018319 0.3917
CYB561D2 0.004941 0.007354 0.1666
ANKRD39 0.004939 0.007876 0.1998
SUV39H2 0.004936 0.017652 0.3981
NDUFS3 0.004898 0.006898 0.1261
EBF1 0.004898 0.015385 0.3807
RDH14 0.004894 0.015323 0.3779
KIAA0317 0.004890 0.010011 0.2601
KRAS 0.004889 0.016510 0.3859
AGFG2 0.004878 0.009683 0.2684
ZNF564 0.004875 0.011593 0.3112
MAPK1IP1L 0.004867 0.013309 0.361
SRCAP 0.004866 0.009351 0.2569
ATP2B1 0.004866 0.012465 0.3543
ZMYND19 0.004859 0.012906 0.3636
GPATCH3 0.004845 0.011421 0.3474
MYCBP2 0.004821 0.012405 0.3306
LAYN 0.004812 0.012409 0.351
KLF9 0.004793 0.011891 0.3317
PDE12 0.004788 0.010141 0.2867
KCTD17 0.004786 0.015927 0.3759
PNN 0.004780 0.009467 0.2591
C15orf39 0.004769 0.009142 0.2493
NISCH 0.004760 0.009542 0.2957
PIN4 0.004756 0.009527 0.2952
MAZ 0.004756 0.009527 0.2952
KCTD19 0.004750 0.008717 0.2506
IFI44 0.004720 0.011655 0.3349
TMEM59 0.004698 0.014303 0.3568
SYVN1 0.004696 0.011260 0.3407
KLRF1 0.004690 0.012974 0.3489
TAF12 0.004663 0.010346 0.2989
RNF123 0.004657 0.006217 0.1084
RASSF1 0.004657 0.007373 0.1778
ROPN1L 0.004655 0.016899 0.3825
UBE2V1 0.004653 0.015928 0.4041
ASB3 0.004644 0.013397 0.3694
COBLL1 0.004640 0.010323 0.2941
FAF1 0.004634 0.008630 0.2497
ANKRD49 0.004619 0.011675 0.3233
RNF144A 0.004618 0.017004 0.393
SEC62 0.004615 0.012134 0.3385
CPT1A 0.004604 0.011947 0.3294
DPH5 0.004594 0.013794 0.3817
EHMT2 0.004589 0.010287 0.3072
ATP1A3 0.004587 0.009941 0.2951
DLEU2L 0.004567 0.014043 0.3704
CREBBP 0.004564 0.013695 0.3621
CDC40 0.004551 0.008692 0.2361
BRAP 0.004507 0.006949 0.1398
ANKHD1 0.004505 0.009822 0.2928
SPATA9 0.004498 0.012983 0.3547
C11orf57 0.004497 0.011367 0.3317
CLDN12 0.004496 0.010615 0.3046
RAB21 0.004488 0.010783 0.3108
MAPT 0.004465 0.011134 0.3727
ARID4A 0.004460 0.013622 0.3656
CWC22 0.004459 0.013673 0.366
PRIM1 0.004438 0.010912 0.3319
TRRAP 0.004425 0.010946 0.3445
ERF 0.004425 0.008659 0.2552
RGS9 0.004422 0.011860 0.3452
MFAP4 0.004419 0.009298 0.3014
C12orf42 0.004407 0.014350 0.3757
CDK5 0.004397 0.013928 0.3638
TNFRSF12A 0.004384 0.013253 0.3655
MAFG 0.004379 0.012141 0.3409
ZBTB39 0.004373 0.009315 0.2763
LRRC37B 0.004363 0.011621 0.3394
C9orf172 0.004361 0.013000 0.352
ZNF394 0.004356 0.009377 0.2918
CCDC59 0.004325 0.012375 0.3605
FICD 0.004320 0.012490 0.3536
CGRRF1 0.004316 0.014361 0.3952
ZNF785 0.004305 0.009997 0.3526
TMF1 0.004303 0.011541 0.3336
ANP32A 0.004281 0.012548 0.3532
RAP1B 0.004277 0.013827 0.3618
C6orf52 0.004270 0.014332 0.3739
CLASRP 0.004257 0.013468 0.3709
AMD1 0.004256 0.012545 0.3736
BAZ1B 0.004246 0.010406 0.3355
INO80D 0.004245 0.014762 0.3928
CCDC7 0.004238 0.012106 0.3609
EPB41L1 0.004228 0.006947 0.1774
FAM98A 0.004222 0.014295 0.3769
C14orf109 0.004208 0.016893 0.4078
HDAC9 0.004204 0.016058 0.3958
RAD17 0.004203 0.009353 0.299
KDM3A 0.004195 0.009971 0.3335
KEL 0.004192 0.012990 0.3736
FBXO30 0.004191 0.010843 0.3524
ZNF280B 0.004187 0.010335 0.3107
ZNF483 0.004179 0.013978 0.393
C2CD4D 0.004178 0.010211 0.3195
VTA1 0.004176 0.011010 0.3396
ZFAND2B 0.004172 0.010338 0.308
KCTD5 0.004167 0.010062 0.2982
CAMK2G 0.004166 0.006171 0.1198
CKS1B 0.004152 0.010827 0.3343
PRG2 0.004139 0.010256 0.3419
DNAJC19 0.004136 0.010046 0.3194
DBR1 0.004133 0.009887 0.3176
TAOK3 0.004116 0.017464 0.4076
RHBDF1 0.004113 0.009804 0.2971
C22orf39 0.004105 0.016164 0.408
UQCRH 0.004074 0.009894 0.3527
RPS6 0.004074 0.015660 0.394
MTSS1L 0.004065 0.010172 0.3494
PAIP1 0.004062 0.010455 0.3835
E4F1 0.004058 0.011928 0.3539
IPO9 0.004041 0.016166 0.4054
CD79A 0.004040 0.009600 0.3114
MAP3K2 0.004003 0.010970 0.3312
KIF20A 0.004000 0.007587 0.2284
MYNN 0.003998 0.011113 0.3394
RG9MTD1 0.003997 0.009449 0.307
CDK6 0.003997 0.012772 0.452
IARS2 0.003995 0.011201 0.3459
FAM160B2 0.003982 0.015433 0.3991
MRPS18C 0.003975 0.012435 0.3653
SRFBP1 0.003968 0.012459 0.3822
USP32 0.003960 0.009098 0.3068
TMEM102 0.003954 0.013734 0.3729
S100A5 0.003949 0.008914 0.2926
TTC33 0.003948 0.009137 0.2979
ZNF33A 0.003946 0.006825 0.2147
HIST1H1E 0.003944 0.009412 0.3243
POLK 0.003940 0.010858 0.3358
RAB28 0.003938 0.013899 0.3841
FBXL2 0.003938 0.011888 0.3524
PHRF1 0.003902 0.012288 0.3671
CNST 0.003896 0.014247 0.3889
TP53BP1 0.003885 0.007596 0.2618
PTMA 0.003885 0.012973 0.3893
HIST3H2BB 0.003875 0.013823 0.4206
RFNG 0.003872 0.013030 0.3856
ARHGEF2 0.003860 0.010872 0.3515
PPP1R16B 0.003829 0.012283 0.373
SSNA1 0.003824 0.012471 0.3719
USP7 0.003821 0.015878 0.4012
HNRNPH3 0.003808 0.009616 0.3257
TMEM168 0.003805 0.011288 0.3579
YARS2 0.003795 0.011342 0.3537
GNB4 0.003774 0.012680 0.3942
SEC31A 0.003769 0.012448 0.376
CCDC88C 0.003768 0.013220 0.371
KBTBD4 0.003764 0.007813 0.3071
TFAP2E 0.003762 0.010059 0.3265
NUPL1 0.003757 0.015434 0.406
RPS15 0.003748 0.018608 0.4194
DENR 0.003736 0.009301 0.3327
PIPOX 0.003729 0.010013 0.356
MYO18A 0.003728 0.008382 0.2883
SMG6 0.003725 0.016117 0.4022
HSP90AA1 0.003716 0.011590 0.3515
RNF31 0.003707 0.014578 0.394
SLC29A1 0.003697 0.017578 0.4446
NUDT16 0.003688 0.010648 0.3491
S100A4 0.003686 0.010206 0.3527
C9orf139 0.003684 0.013142 0.3856
SLC9A6 0.003683 0.005863 0.1679
NBPF10 0.003683 0.005863 0.1679
GOLGA2 0.003682 0.010793 0.3604
BATF 0.003681 0.013692 0.3995
PTMS 0.003658 0.013568 0.3819
ACAD10 0.003626 0.007796 0.2775
HSD17B6 0.003620 0.010202 0.3511
PRTFDC1 0.003608 0.016225 0.422
C11orf31 0.003600 0.007935 0.2799
ZEB1 0.003585 0.011110 0.3598
PTTG1 0.003582 0.014832 0.4078
RASGEF1B 0.003568 0.011756 0.3827
CPSF6 0.003563 0.013544 0.3912
ACTN4 0.003562 0.012491 0.3877
PIGH 0.003530 0.008818 0.3089
BPNT1 0.003521 0.011364 0.3708
EXOSC5 0.003505 0.012167 0.3872
SPOCK1 0.003491 0.010436 0.3537
FZD5 0.003480 0.013956 0.411
PDK4 0.003467 0.011321 0.3802
GSS 0.003465 0.007855 0.3054
NUDCD1 0.003455 0.008661 0.3134
LTBP1 0.003400 0.015063 0.415
NARS 0.003399 0.013869 0.3999
LAMP1 0.003396 0.014464 0.4067
RNF2 0.003395 0.007786 0.2801
CCDC14 0.003387 0.012972 0.4022
CBX2 0.003372 0.016619 0.418
INHBE 0.003366 0.010216 0.3612
SYNE1 0.003362 0.016219 0.4142
ORAOV1 0.003355 0.014365 0.4047
GEMIN5 0.003338 0.010697 0.3572
HIST1H1D 0.003330 0.009601 0.3641
C11orf58 0.003314 0.013536 0.4086
SRRT 0.003301 0.011627 0.4006
IP6K1 0.003299 0.006089 0.2158
NEDD8 0.003294 0.014458 0.4061
SCAMP3 0.003264 0.012225 0.4109
ESPL1 0.003258 0.013556 0.4073
XAF1 0.003230 0.015822 0.4129
TMEM70 0.003227 0.011231 0.3684
MAP3K4 0.003222 0.014291 0.4165
C9orf84 0.003221 0.015120 0.4394
C1orf54 0.003214 0.007632 0.3179
LINGO3 0.003209 0.018136 0.4314
PARP3 0.003205 0.007629 0.3206
TMEM184C 0.003193 0.010258 0.356
C12orf29 0.003191 0.007957 0.304
TMEM214 0.003185 0.007865 0.3015
PMF1 0.003184 0.009312 0.3382
P4HA1 0.003179 0.006376 0.233
GAB3 0.003179 0.006376 0.233
CYP20A1 0.003174 0.009671 0.3632
GNG2 0.003173 0.014939 0.4158
NPB 0.003170 0.012270 0.3912
KIAA1958 0.003155 0.012487 0.3875
POU2F2 0.003147 0.008491 0.3284
C9orf82 0.003131 0.012700 0.3908
ZNF644 0.003090 0.012676 0.3941
EEF1A1 0.003079 0.009897 0.358
KIAA0895L 0.003073 0.009085 0.3614
FLT3LG 0.003069 0.014959 0.4238
COL4A2 0.003067 0.019840 0.443
TRPV2 0.003055 0.013076 0.4301
ATG14 0.003053 0.011902 0.3921
KBTBD8 0.003045 0.010822 0.3734
NFKB2 0.003040 0.007572 0.3141
SMAD2 0.003034 0.014798 0.4196
FGR 0.003032 0.009808 0.3775
KIFAP3 0.003022 0.012950 0.4252
CLPP 0.003017 0.018240 0.4389
MS4A3 0.003008 0.009145 0.347
DCTN6 0.003005 0.011258 0.3804
ZNF524 0.003001 0.017670 0.4309
NCBP1 0.003000 0.011752 0.3907
FBXL19 0.002998 0.006481 0.2575
CD2AP 0.002981 0.012646 0.4158
C1orf200 0.002975 0.013557 0.4236
SLC6A9 0.002973 0.009127 0.3502
RPL37 0.002971 0.009442 0.3615
WNT8B 0.002967 0.010274 0.3727
RANBP10 0.002956 0.007481 0.3184
CNBP 0.002926 0.010314 0.3895
DVL1 0.002921 0.010426 0.3818
LRMP 0.002911 0.015301 0.4209
SERBP1 0.002893 0.015235 0.4394
CDK17 0.002886 0.014557 0.4253
FAM115A 0.002883 0.011142 0.3986
ZBTB26 0.002882 0.011194 0.3864
STK3 0.002877 0.010090 0.3704
REPS2 0.002877 0.010090 0.3704
RRS1 0.002870 0.009515 0.3908
ITPKB 0.002863 0.011962 0.4088
NRG4 0.002859 0.008300 0.3487
KIAA0664 0.002859 0.015143 0.4228
FGL2 0.002839 0.009591 0.365
RBBP4 0.002837 0.009008 0.3542
EZH1 0.002830 0.008872 0.3578
LUC7L 0.002804 0.009130 0.3457
P2RY1 0.002802 0.010972 0.3864
CELF5 0.002797 0.018171 0.4397
HESX1 0.002791 0.010275 0.3862
C20orf24 0.002791 0.009352 0.378
YBX1 0.002790 0.009011 0.3584
C8orf80 0.002781 0.012786 0.4118
GYPA 0.002780 0.008240 0.3524
CNIH 0.002775 0.011633 0.3976
FLII 0.002774 0.009317 0.3788
MTAP 0.002752 0.012194 0.4117
TTC21B 0.002747 0.010310 0.3877
GJC3 0.002718 0.007512 0.3307
ASIP 0.002705 0.006729 0.3058
ZNF428 0.002697 0.010657 0.3973
SNRPG 0.002694 0.010852 0.3928
GNB2 0.002680 0.009893 0.3902
PEX13 0.002675 0.011347 0.4173
ANO6 0.002669 0.009831 0.381
MGAT5 0.002665 0.012817 0.4165
FAM46C 0.002663 0.011145 0.3962
NBPF15 0.002654 0.006513 0.3951
KIAA1009 0.002646 0.010327 0.3915
ADAMTS4 0.002627 0.011940 0.406
COX6A1 0.002622 0.011402 0.4083
NPC1L1 0.002621 0.010736 0.3958
FBXO46 0.002613 0.015309 0.4334
SEC24D 0.002600 0.007554 0.3282
OAS3 0.002592 0.013244 0.4322
PRKX 0.002571 0.011126 0.4109
CWC27 0.002571 0.011126 0.4109
SPESP1 0.002568 0.013376 0.4252
DPH2 0.002565 0.010941 0.4141
KIAA1841 0.002560 0.008863 0.3621
DACH1 0.002560 0.014639 0.4276
ADPRHL2 0.002559 0.009531 0.3872
HMGCL 0.002556 0.010024 0.3814
FAM46B 0.002545 0.008140 0.3482
RASAL3 0.002540 0.013073 0.4224
NRAS 0.002540 0.010309 0.3843
PIAS4 0.002535 0.017253 0.4408
SLC35C2 0.002526 0.011668 0.4039
FAM184A 0.002488 0.008645 0.3642
PTPRH 0.002475 0.018805 0.448
MLF2 0.002464 0.016093 0.4478
GTF3C5 0.002461 0.014484 0.4247
LETM1 0.002460 0.010317 0.3955
RPL21 0.002459 0.015043 0.433
HES7 0.002453 0.013625 0.4266
ZNF296 0.002445 0.013212 0.4277
CBFA2T2 0.002440 0.008309 0.3643
SMARCC1 0.002431 0.007059 0.3396
TRIM21 0.002430 0.014541 0.4393
UTP20 0.002427 0.011524 0.4052
MMGT1 0.002427 0.011524 0.4052
ZNF7 0.002417 0.005685 0.2771
DNAJC2 0.002413 0.010179 0.3975
SNX14 0.002407 0.010507 0.411
TIMM8B 0.002400 0.010786 0.4079
PI4K2A 0.002396 0.012593 0.4205
LYSMD3 0.002396 0.009240 0.3783
CTNND1 0.002391 0.008589 0.38
REC8 0.002371 0.014996 0.4393
TIAL1 0.002370 0.012991 0.4221
DEDD2 0.002360 0.009071 0.4003
SLC6A4 0.002354 0.006746 0.3425
MID1IP1 0.002354 0.006746 0.3425
TMEM55A 0.002323 0.006004 0.2948
DNAJC13 0.002316 0.012227 0.4309
YY2 0.002299 0.015002 0.437
FLNA 0.002299 0.015002 0.437
APOL3 0.002299 0.015002 0.437
DYRK2 0.002285 0.015480 0.4433
POLR2G 0.002268 0.012009 0.4337
C2orf16 0.002250 0.007049 0.3412
SCYL2 0.002244 0.013630 0.4435
PLCD4 0.002230 0.009659 0.3977
PRELID2 0.002228 0.011558 0.4294
CBX5 0.002221 0.011306 0.4187
GOT1 0.002216 0.010245 0.4145
ANAPC1 0.002213 0.010027 0.403
SPRY1 0.002201 0.009766 0.406
THAP2 0.002190 0.011081 0.4173
SEC61B 0.002185 0.013869 0.4431
OXT 0.002184 0.013719 0.4329
SIGLEC1 0.002169 0.013894 0.4333
TCEB1 0.002168 0.012255 0.4271
RSL24D1 0.002153 0.011216 0.4165
GPR152 0.002150 0.008883 0.4011
NDUFB6 0.002130 0.012834 0.4389
RILP 0.002127 0.018365 0.4622
PTPRO 0.002123 0.011689 0.4241
EDF1 0.002122 0.013132 0.4358
PTAFR 0.002120 0.008979 0.4072
FAM40B 0.002119 0.011358 0.4202
KIF21A 0.002106 0.008053 0.3792
DNAH12 0.002097 0.009860 0.4094
PLXNC1 0.002095 0.016462 0.4526
CREBZF 0.002095 0.007399 0.3595
CCT7 0.002090 0.008482 0.3973
ARPC1A 0.002073 0.006861 0.3468
TMEM161B 0.002071 0.007169 0.3635
KBTBD7 0.002065 0.012350 0.4303
CDC6 0.002040 0.010293 0.4258
CUX2 0.002037 0.006599 0.3523
C14orf21 0.002027 0.013811 0.4397
CENPT 0.002026 0.007679 0.3938
FBXW11 0.002024 0.015398 0.4459
S100A6 0.002023 0.009087 0.4073
TMPPE 0.001990 0.011885 0.4285
IBTK 0.001990 0.010084 0.4158
ZWINT 0.001976 0.009007 0.4217
PTPN23 0.001975 0.005804 0.3214
IKZF2 0.001974 0.012170 0.4431
RLF 0.001964 0.011963 0.4344
SMARCA2 0.001951 0.015455 0.4451
C16orf59 0.001948 0.010530 0.4186
HIGD1A 0.001940 0.010480 0.4199
OTUD4 0.001937 0.008041 0.3786
MCOLN1 0.001920 0.017083 0.4543
NDNL2 0.001907 0.009566 0.4063
CCNY 0.001900 0.010376 0.4198
TMEM220 0.001899 0.017381 0.4578
SSB 0.001898 0.012961 0.4418
RELA 0.001880 0.008985 0.4135
SUCLG1 0.001871 0.008501 0.3966
MAGEH1 0.001871 0.008501 0.3966
SART3 0.001870 0.013795 0.4537
KCNK10 0.001868 0.011437 0.4334
HSPA2 0.001865 0.009887 0.4219
PHTF2 0.001862 0.012299 0.434
HNRNPA3 0.001862 0.012206 0.4531
TMCO1 0.001854 0.013622 0.4438
BZW2 0.001846 0.016587 0.4626
RPL6 0.001843 0.007372 0.3863
SUV420H1 0.001842 0.008837 0.4048
CNNM3 0.001837 0.005211 0.316
AEBP2 0.001818 0.014461 0.4507
OLIG2 0.001810 0.013103 0.4463
ST3GAL2 0.001797 0.008329 0.4133
UQCR10 0.001796 0.009039 0.4081
PEX26 0.001781 0.016394 0.4584
ZNF254 0.001747 0.007632 0.4176
PRR7 0.001745 0.013302 0.4461
RABIF 0.001719 0.013594 0.4456
OSBP 0.001701 0.009497 0.4308
DOCK11 0.001701 0.009497 0.4308
APH1A 0.001690 0.005873 0.3613
PLCB3 0.001683 0.011213 0.4504
BRD8 0.001681 0.009690 0.4418
EIF1 0.001674 0.009324 0.4272
THAP1 0.001673 0.008471 0.4279
KIAA1704 0.001656 0.013363 0.4519
ATP2C1 0.001651 0.010358 0.4339
NDUFAB1 0.001646 0.012628 0.4434
UBE2T 0.001641 0.013692 0.4482
STAT3 0.001615 0.009194 0.4328
PSD2 0.001588 0.007789 0.4133
ZNF350 0.001576 0.012962 0.4423
BOD1 0.001574 0.017088 0.4635
LIM2 0.001558 0.015435 0.4563
TRAF6 0.001552 0.014513 0.4576
ZNF346 0.001549 0.012154 0.4532
PI4KB 0.001538 0.008895 0.432
EFNA4 0.001534 0.010403 0.446
COPS4 0.001527 0.013039 0.4553
ZBTB42 0.001506 0.012176 0.4528
ZFAND6 0.001503 0.014527 0.4603
SPTA1 0.001503 0.010171 0.4325
CHST7 0.001503 0.010171 0.4325
DLGAP4 0.001490 0.006674 0.39
TNRC6B 0.001489 0.010412 0.4477
UPF2 0.001487 0.015562 0.4594
STAT1 0.001477 0.010423 0.4379
IFT81 0.001472 0.009331 0.4384
RIC8B 0.001469 0.011345 0.445
IRF1 0.001448 0.006690 0.3954
CASP2 0.001448 0.009189 0.4336
C18orf21 0.001444 0.011023 0.4475
GGA3 0.001442 0.011196 0.4446
NOTCH3 0.001421 0.010981 0.4413
FAM58A 0.001421 0.010981 0.4413
CASC5 0.001413 0.010103 0.4462
FGFR1OP2 0.001411 0.013953 0.461
ZNF383 0.001409 0.005305 0.3685
TAF5 0.001400 0.009095 0.4371
BZW1 0.001399 0.009885 0.4415
TOMM20L 0.001395 0.011407 0.4464
HNRNPH1 0.001385 0.015444 0.4655
POLL 0.001383 0.008539 0.4244
CSMD3 0.001369 0.008033 0.4235
TKTL1 0.001360 0.015032 0.4638
C17orf85 0.001360 0.015032 0.4638
SUPT16H 0.001356 0.017867 0.4681
ZNF484 0.001347 0.010405 0.4626
EFNA1 0.001344 0.010010 0.447
EIF4G2 0.001340 0.016750 0.4715
